V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102
0,7.285,8.144,8.989,9.815,10.62,11.399,12.149,12.869,13.553,14.199,14.805,15.366,15.881,16.345,16.756,17.112,17.408,17.643,17.813,17.917,17.953,17.919,17.814,17.636,17.387,17.066,16.674,16.213,15.686,15.095,14.444,13.738,12.98,12.177,11.335,10.459,9.557,8.634,7.699,6.757,5.817,4.885,3.968,3.073,2.206,1.375,0.584,-0.16,-0.852,-1.486,-2.06,-2.567,-3.006,-3.373,-3.666,-3.883,-4.023,-4.086,-4.073,-3.985,-3.824,-3.593,-3.297,-2.94,-2.527,-2.065,-1.561,-1.022,-0.455,0.129,0.724,1.321,1.911,2.486,3.038,3.56,4.045,4.488,4.885,5.23,5.521,5.758,5.939,6.065,6.138,6.162,6.139,6.074,5.974,5.844,5.691,5.521,5.342,5.16,4.983,4.817,4.667,4.54,4.44,4.372,NA
0,-8.299,-8.354,-8.37,-8.349,-8.293,-8.202,-8.08,-7.929,-7.751,-7.55,-7.329,-7.092,-6.845,-6.59,-6.333,-6.079,-5.833,-5.601,-5.386,-5.194,-5.029,-4.897,-4.799,-4.741,-4.724,-4.75,-4.822,-4.939,-5.103,-5.313,-5.568,-5.867,-6.208,-6.589,-7.007,-7.459,-7.942,-8.453,-8.989,-9.546,-10.119,-10.706,-11.303,-11.905,-12.508,-13.109,-13.703,-14.285,-14.852,-15.397,-15.917,-16.407,-16.862,-17.277,-17.647,-17.968,-18.236,-18.447,-18.597,-18.683,-18.703,-18.655,-18.538,-18.352,-18.096,-17.773,-17.384,-16.932,-16.42,-15.853,-15.236,-14.573,-13.87,-13.135,-12.372,-11.591,-10.796,-9.996,-9.197,-8.406,-7.629,-6.874,-6.145,-5.448,-4.789,-4.172,-3.6,-3.078,-2.606,-2.189,-1.826,-1.518,-1.266,-1.069,-0.927,-0.836,-0.797,-0.805,-0.86,-0.957,NA
0,-1.411,-0.855,-0.233,0.447,1.178,1.952,2.759,3.592,4.44,5.296,6.149,6.993,7.818,8.618,9.385,10.112,10.796,11.429,12.009,12.532,12.995,13.395,13.729,13.997,14.198,14.329,14.39,14.381,14.3,14.147,13.922,13.624,13.254,12.81,12.295,11.708,11.049,10.322,9.528,8.668,7.748,6.77,5.74,4.663,3.546,2.396,1.219,0.027,-1.173,-2.371,-3.557,-4.719,-5.847,-6.93,-7.957,-8.918,-9.802,-10.6,-11.302,-11.901,-12.388,-12.758,-13.005,-13.125,-13.117,-12.979,-12.712,-12.317,-11.798,-11.16,-10.409,-9.554,-8.601,-7.564,-6.45,-5.274,-4.047,-2.782,-1.491,-0.189,1.112,2.4,3.663,4.891,6.072,7.198,8.263,9.259,10.182,11.027,11.795,12.482,13.091,13.622,14.079,14.464,14.783,15.04,15.241,15.39,NA
0,6.649,6.662,6.668,6.666,6.655,6.636,6.607,6.568,6.52,6.463,6.395,6.318,6.233,6.138,6.035,5.924,5.805,5.679,5.547,5.409,5.267,5.12,4.97,4.817,4.662,4.505,4.349,4.192,4.037,3.882,3.731,3.581,3.434,3.29,3.149,3.012,2.878,2.748,2.62,2.496,2.374,2.254,2.136,2.019,1.903,1.787,1.67,1.552,1.432,1.309,1.182,1.049,0.909,0.762,0.606,0.439,0.259,0.065,-0.144,-0.37,-0.615,-0.88,-1.167,-1.476,-1.809,-2.166,-2.547,-2.953,-3.383,-3.835,-4.308,-4.801,-5.309,-5.83,-6.36,-6.894,-7.428,-7.954,-8.469,-8.965,-9.436,-9.874,-10.274,-10.627,-10.929,-11.172,-11.351,-11.46,-11.495,-11.453,-11.33,-11.124,-10.835,-10.462,-10.008,-9.473,-8.86,-8.175,-7.42,-6.602,NA
0,12.551,13.25,13.858,14.37,14.78,15.085,15.282,15.371,15.352,15.227,14.998,14.671,14.25,13.743,13.158,12.505,11.792,11.031,10.234,9.411,8.576,7.74,6.916,6.116,5.351,4.632,3.969,3.371,2.845,2.398,2.034,1.756,1.567,1.466,1.452,1.522,1.67,1.89,2.176,2.518,2.908,3.334,3.787,4.255,4.728,5.194,5.645,6.069,6.459,6.806,7.104,7.348,7.532,7.656,7.716,7.713,7.647,7.522,7.339,7.102,6.817,6.489,6.122,5.722,5.295,4.846,4.38,3.903,3.417,2.928,2.437,1.948,1.461,0.98,0.503,0.033,-0.431,-0.889,-1.34,-1.785,-2.223,-2.653,-3.075,-3.487,-3.888,-4.275,-4.646,-4.997,-5.325,-5.627,-5.898,-6.136,-6.334,-6.491,-6.603,-6.666,-6.677,-6.636,-6.54,-6.389,NA
0,-7.609,-8.029,-8.427,-8.802,-9.15,-9.473,-9.767,-10.034,-10.272,-10.483,-10.666,-10.823,-10.955,-11.065,-11.152,-11.22,-11.269,-11.302,-11.32,-11.324,-11.316,-11.296,-11.265,-11.222,-11.169,-11.104,-11.027,-10.938,-10.836,-10.721,-10.591,-10.448,-10.291,-10.12,-9.937,-9.742,-9.539,-9.329,-9.116,-8.902,-8.691,-8.489,-8.299,-8.127,-7.976,-7.852,-7.76,-7.704,-7.687,-7.714,-7.787,-7.909,-8.08,-8.303,-8.577,-8.901,-9.274,-9.695,-10.159,-10.663,-11.204,-11.776,-12.376,-12.997,-13.635,-14.283,-14.935,-15.585,-16.228,-16.857,-17.467,-18.05,-18.602,-19.117,-19.589,-20.013,-20.383,-20.695,-20.944,-21.125,-21.236,-21.273,-21.234,-21.116,-20.919,-20.642,-20.286,-19.852,-19.344,-18.765,-18.12,-17.415,-16.656,-15.851,-15.009,-14.138,-13.248,-12.349,-11.451,-10.564,NA
0,-20.194,-19.502,-18.739,-17.911,-17.025,-16.087,-15.107,-14.093,-13.054,-12,-10.939,-9.883,-8.84,-7.821,-6.834,-5.889,-4.993,-4.155,-3.38,-2.676,-2.047,-1.498,-1.03,-0.648,-0.35,-0.137,-0.008,0.041,0.012,-0.088,-0.256,-0.483,-0.763,-1.088,-1.448,-1.835,-2.239,-2.65,-3.059,-3.456,-3.832,-4.178,-4.486,-4.748,-4.957,-5.107,-5.195,-5.215,-5.166,-5.046,-4.856,-4.597,-4.27,-3.88,-3.431,-2.929,-2.38,-1.792,-1.173,-0.531,0.125,0.786,1.442,2.085,2.704,3.293,3.841,4.342,4.789,5.174,5.493,5.741,5.914,6.009,6.025,5.961,5.817,5.596,5.299,4.931,4.496,4,3.449,2.85,2.212,1.542,0.85,0.145,-0.564,-1.267,-1.955,-2.618,-3.248,-3.837,-4.376,-4.857,-5.276,-5.624,-5.899,-6.095,NA
0,7.322,7.465,7.665,7.919,8.223,8.573,8.964,9.392,9.851,10.336,10.841,11.363,11.895,12.434,12.976,13.516,14.05,14.577,15.092,15.593,16.078,16.543,16.987,17.407,17.801,18.167,18.501,18.8,19.062,19.283,19.459,19.588,19.666,19.687,19.65,19.551,19.385,19.152,18.847,18.471,18.021,17.498,16.902,16.236,15.502,14.704,13.847,12.936,11.978,10.982,9.955,8.907,7.846,6.784,5.729,4.693,3.685,2.715,1.793,0.927,0.124,-0.606,-1.258,-1.826,-2.307,-2.697,-2.994,-3.196,-3.305,-3.321,-3.247,-3.085,-2.842,-2.522,-2.13,-1.675,-1.164,-0.604,-0.005,0.625,1.275,1.938,2.602,3.259,3.9,4.515,5.096,5.635,6.124,6.557,6.927,7.231,7.463,7.622,7.704,7.71,7.639,7.494,7.276,6.99,NA
0,10.452,11.189,11.838,12.392,12.847,13.197,13.441,13.577,13.605,13.526,13.344,13.06,12.683,12.216,11.669,11.05,10.368,9.632,8.854,8.043,7.211,6.368,5.524,4.689,3.872,3.082,2.325,1.609,0.938,0.318,-0.249,-0.76,-1.215,-1.614,-1.959,-2.25,-2.493,-2.689,-2.845,-2.965,-3.056,-3.122,-3.171,-3.21,-3.244,-3.28,-3.325,-3.384,-3.463,-3.566,-3.699,-3.864,-4.064,-4.302,-4.577,-4.891,-5.241,-5.625,-6.041,-6.483,-6.946,-7.424,-7.91,-8.396,-8.874,-9.335,-9.769,-10.169,-10.525,-10.829,-11.073,-11.251,-11.355,-11.382,-11.327,-11.189,-10.966,-10.659,-10.27,-9.803,-9.262,-8.652,-7.981,-7.256,-6.486,-5.68,-4.845,-3.993,-3.132,-2.27,-1.417,-0.58,0.234,1.017,1.763,2.468,3.126,3.733,4.285,4.78,NA
0,15.972,15.832,15.725,15.656,15.626,15.639,15.695,15.796,15.941,16.13,16.361,16.631,16.937,17.275,17.64,18.027,18.43,18.843,19.261,19.676,20.082,20.473,20.843,21.187,21.499,21.775,22.01,22.201,22.345,22.439,22.483,22.475,22.416,22.305,22.143,21.933,21.676,21.374,21.031,20.65,20.233,19.785,19.308,18.806,18.283,17.741,17.183,16.611,16.026,15.43,14.823,14.206,13.576,12.934,12.276,11.601,10.906,10.188,9.443,8.669,7.862,7.021,6.142,5.225,4.269,3.275,2.243,1.177,0.08,-1.044,-2.187,-3.345,-4.507,-5.667,-6.816,-7.942,-9.038,-10.092,-11.096,-12.04,-12.916,-13.716,-14.431,-15.057,-15.589,-16.021,-16.352,-16.58,-16.705,-16.726,-16.646,-16.467,-16.193,-15.829,-15.38,-14.851,-14.249,-13.582,-12.856,-12.079,NA
0,-4.54,-4.371,-4.179,-3.964,-3.726,-3.466,-3.182,-2.874,-2.544,-2.192,-1.818,-1.423,-1.011,-0.582,-0.14,0.313,0.772,1.235,1.696,2.152,2.598,3.031,3.445,3.838,4.206,4.546,4.856,5.134,5.38,5.594,5.777,5.929,6.053,6.152,6.229,6.288,6.332,6.368,6.398,6.427,6.458,6.496,6.544,6.605,6.679,6.769,6.874,6.994,7.128,7.273,7.427,7.585,7.744,7.898,8.041,8.169,8.275,8.353,8.398,8.404,8.366,8.279,8.139,7.944,7.689,7.375,7.001,6.566,6.074,5.525,4.924,4.276,3.586,2.86,2.105,1.328,0.537,-0.259,-1.052,-1.835,-2.599,-3.337,-4.041,-4.705,-5.324,-5.892,-6.404,-6.858,-7.251,-7.582,-7.849,-8.054,-8.196,-8.277,-8.299,-8.265,-8.178,-8.042,-7.859,-7.634,NA
0,-17.701,-17.62,-17.441,-17.162,-16.785,-16.308,-15.736,-15.073,-14.324,-13.498,-12.603,-11.648,-10.644,-9.601,-8.533,-7.448,-6.361,-5.281,-4.219,-3.185,-2.188,-1.235,-0.332,0.516,1.305,2.034,2.703,3.313,3.867,4.369,4.824,5.238,5.617,5.968,6.299,6.618,6.93,7.242,7.561,7.89,8.234,8.594,8.973,9.369,9.781,10.207,10.642,11.081,11.519,11.947,12.359,12.748,13.104,13.42,13.688,13.902,14.055,14.142,14.158,14.1,13.966,13.755,13.469,13.109,12.679,12.183,11.627,11.018,10.363,9.67,8.948,8.207,7.456,6.704,5.96,5.233,4.532,3.865,3.238,2.658,2.129,1.658,1.246,0.896,0.61,0.387,0.226,0.126,0.084,0.097,0.16,0.268,0.416,0.598,0.808,1.041,1.291,1.551,1.815,2.081,NA
0,-4.8,-4.868,-4.95,-5.045,-5.156,-5.282,-5.423,-5.58,-5.752,-5.936,-6.132,-6.336,-6.546,-6.758,-6.969,-7.174,-7.371,-7.554,-7.72,-7.866,-7.987,-8.081,-8.145,-8.178,-8.178,-8.143,-8.075,-7.973,-7.839,-7.674,-7.482,-7.263,-7.022,-6.762,-6.486,-6.197,-5.899,-5.595,-5.289,-4.982,-4.677,-4.377,-4.082,-3.795,-3.515,-3.244,-2.98,-2.725,-2.478,-2.237,-2.002,-1.771,-1.544,-1.319,-1.095,-0.871,-0.646,-0.418,-0.188,0.046,0.284,0.526,0.773,1.024,1.279,1.539,1.802,2.068,2.336,2.607,2.879,3.152,3.426,3.7,3.973,4.246,4.518,4.788,5.058,5.327,5.596,5.863,6.129,6.395,6.659,6.922,7.182,7.439,7.692,7.938,8.177,8.405,8.619,8.818,8.996,9.151,9.279,9.375,9.436,9.457,NA
0,-0.139,-0.545,-0.925,-1.28,-1.609,-1.913,-2.192,-2.449,-2.685,-2.903,-3.106,-3.297,-3.477,-3.65,-3.817,-3.979,-4.138,-4.294,-4.447,-4.595,-4.737,-4.869,-4.989,-5.092,-5.174,-5.23,-5.255,-5.243,-5.19,-5.09,-4.938,-4.731,-4.465,-4.136,-3.745,-3.29,-2.772,-2.192,-1.554,-0.862,-0.121,0.662,1.479,2.322,3.182,4.049,4.912,5.761,6.586,7.377,8.124,8.817,9.448,10.009,10.495,10.899,11.217,11.446,11.585,11.634,11.592,11.462,11.248,10.953,10.582,10.142,9.639,9.079,8.471,7.821,7.138,6.43,5.705,4.97,4.233,3.501,2.783,2.083,1.41,0.768,0.164,-0.397,-0.911,-1.372,-1.778,-2.123,-2.407,-2.626,-2.778,-2.862,-2.879,-2.827,-2.709,-2.525,-2.279,-1.973,-1.61,-1.196,-0.736,-0.234,NA
0,-2.434,-1.561,-0.683,0.189,1.046,1.878,2.675,3.43,4.134,4.782,5.369,5.89,6.344,6.729,7.045,7.293,7.474,7.593,7.652,7.655,7.608,7.516,7.383,7.216,7.018,6.796,6.553,6.294,6.022,5.74,5.451,5.157,4.858,4.556,4.25,3.94,3.626,3.306,2.978,2.642,2.297,1.941,1.573,1.193,0.8,0.395,-0.02,-0.446,-0.878,-1.316,-1.754,-2.191,-2.621,-3.04,-3.442,-3.825,-4.182,-4.509,-4.801,-5.055,-5.267,-5.435,-5.555,-5.627,-5.65,-5.622,-5.546,-5.422,-5.252,-5.037,-4.782,-4.488,-4.159,-3.798,-3.407,-2.99,-2.55,-2.089,-1.609,-1.111,-0.598,-0.07,0.472,1.028,1.598,2.18,2.774,3.381,3.999,4.627,5.263,5.905,6.549,7.193,7.832,8.461,9.075,9.667,10.23,10.759,NA
0,9.713,10.338,10.917,11.445,11.923,12.348,12.72,13.039,13.305,13.521,13.688,13.809,13.888,13.927,13.932,13.907,13.855,13.782,13.693,13.59,13.479,13.364,13.246,13.131,13.019,12.914,12.816,12.728,12.649,12.582,12.526,12.483,12.451,12.433,12.428,12.438,12.462,12.503,12.561,12.638,12.734,12.853,12.993,13.158,13.348,13.563,13.803,14.069,14.358,14.669,15,15.347,15.705,16.069,16.433,16.792,17.136,17.459,17.752,18.007,18.216,18.37,18.462,18.485,18.433,18.299,18.081,17.776,17.381,16.897,16.326,15.671,14.936,14.129,13.255,12.325,11.347,10.333,9.293,8.239,7.183,6.137,5.111,4.117,3.164,2.262,1.419,0.642,-0.064,-0.693,-1.243,-1.713,-2.101,-2.408,-2.636,-2.787,-2.866,-2.875,-2.821,-2.708,NA
0,8.919,9.108,9.27,9.405,9.51,9.585,9.627,9.635,9.605,9.536,9.425,9.27,9.068,8.818,8.517,8.164,7.759,7.299,6.786,6.22,5.602,4.934,4.219,3.459,2.659,1.823,0.956,0.063,-0.851,-1.778,-2.713,-3.649,-4.581,-5.502,-6.408,-7.291,-8.148,-8.974,-9.765,-10.519,-11.232,-11.904,-12.532,-13.117,-13.659,-14.158,-14.616,-15.035,-15.416,-15.762,-16.075,-16.357,-16.61,-16.836,-17.036,-17.212,-17.363,-17.49,-17.592,-17.669,-17.719,-17.74,-17.729,-17.686,-17.606,-17.488,-17.329,-17.129,-16.884,-16.595,-16.261,-15.883,-15.464,-15.006,-14.511,-13.986,-13.436,-12.867,-12.286,-11.7,-11.119,-10.551,-10.003,-9.484,-9.003,-8.565,-8.179,-7.849,-7.581,-7.378,-7.243,-7.175,-7.176,-7.243,-7.373,-7.563,-7.806,-8.097,-8.428,-8.791,NA
0,-12.917,-13.251,-13.619,-14.017,-14.441,-14.888,-15.352,-15.829,-16.312,-16.797,-17.277,-17.747,-18.2,-18.631,-19.033,-19.402,-19.732,-20.017,-20.253,-20.435,-20.559,-20.622,-20.619,-20.55,-20.411,-20.201,-19.92,-19.566,-19.141,-18.646,-18.081,-17.45,-16.755,-15.999,-15.186,-14.32,-13.406,-12.449,-11.453,-10.424,-9.368,-8.29,-7.195,-6.091,-4.982,-3.875,-2.776,-1.69,-0.623,0.419,1.43,2.404,3.336,4.22,5.051,5.824,6.534,7.176,7.745,8.238,8.652,8.983,9.229,9.387,9.458,9.439,9.333,9.139,8.859,8.497,8.055,7.539,6.953,6.302,5.595,4.836,4.036,3.2,2.339,1.461,0.574,-0.312,-1.189,-2.047,-2.88,-3.68,-4.438,-5.151,-5.811,-6.416,-6.962,-7.446,-7.869,-8.229,-8.53,-8.773,-8.962,-9.101,-9.195,-9.251,NA
0,-4.999,-5.055,-5.173,-5.348,-5.574,-5.843,-6.146,-6.475,-6.823,-7.178,-7.533,-7.877,-8.202,-8.499,-8.759,-8.973,-9.133,-9.232,-9.263,-9.219,-9.096,-8.889,-8.596,-8.213,-7.74,-7.177,-6.527,-5.792,-4.976,-4.085,-3.127,-2.11,-1.042,0.066,1.204,2.358,3.519,4.672,5.807,6.911,7.972,8.981,9.926,10.799,11.592,12.298,12.913,13.432,13.853,14.175,14.398,14.523,14.555,14.496,14.351,14.127,13.829,13.464,13.041,12.566,12.047,11.492,10.909,10.306,9.691,9.07,8.452,7.842,7.249,6.678,6.135,5.627,5.159,4.737,4.366,4.051,3.797,3.607,3.486,3.437,3.464,3.569,3.754,4.019,4.366,4.795,5.305,5.893,6.557,7.294,8.098,8.964,9.885,10.855,11.864,12.904,13.966,15.038,16.112,17.174,NA
0,-2.239,-2.53,-2.873,-3.267,-3.713,-4.209,-4.753,-5.341,-5.969,-6.634,-7.33,-8.051,-8.792,-9.545,-10.305,-11.064,-11.815,-12.551,-13.266,-13.952,-14.602,-15.211,-15.771,-16.277,-16.723,-17.104,-17.416,-17.654,-17.816,-17.898,-17.899,-17.818,-17.655,-17.411,-17.086,-16.684,-16.208,-15.661,-15.049,-14.377,-13.65,-12.875,-12.059,-11.209,-10.333,-9.437,-8.53,-7.617,-6.708,-5.808,-4.925,-4.064,-3.233,-2.437,-1.682,-0.971,-0.312,0.294,0.84,1.325,1.744,2.096,2.378,2.589,2.728,2.793,2.786,2.707,2.557,2.339,2.056,1.711,1.308,0.853,0.35,-0.194,-0.771,-1.376,-2,-2.635,-3.273,-3.906,-4.525,-5.123,-5.691,-6.222,-6.709,-7.145,-7.525,-7.843,-8.096,-8.28,-8.393,-8.435,-8.405,-8.304,-8.135,-7.902,-7.609,-7.26,NA
0,13.758,14.532,15.281,15.999,16.679,17.315,17.902,18.433,18.904,19.31,19.649,19.916,20.11,20.229,20.274,20.245,20.143,19.97,19.729,19.424,19.059,18.639,18.169,17.656,17.104,16.521,15.914,15.287,14.649,14.005,13.362,12.725,12.101,11.493,10.908,10.35,9.822,9.328,8.87,8.451,8.072,7.735,7.44,7.187,6.977,6.807,6.676,6.584,6.526,6.502,6.508,6.541,6.597,6.674,6.767,6.873,6.988,7.108,7.229,7.349,7.464,7.57,7.665,7.746,7.811,7.858,7.885,7.89,7.873,7.833,7.768,7.68,7.566,7.428,7.266,7.08,6.87,6.637,6.383,6.107,5.812,5.497,5.166,4.818,4.456,4.082,3.698,3.306,2.91,2.512,2.117,1.727,1.346,0.98,0.632,0.308,0.011,-0.252,-0.477,-0.661,NA
0,6.048,5.378,4.702,4.026,3.359,2.705,2.07,1.46,0.878,0.329,-0.183,-0.658,-1.092,-1.484,-1.833,-2.139,-2.402,-2.622,-2.801,-2.939,-3.039,-3.1,-3.126,-3.117,-3.076,-3.004,-2.904,-2.777,-2.626,-2.451,-2.256,-2.041,-1.809,-1.562,-1.301,-1.03,-0.75,-0.464,-0.174,0.117,0.407,0.692,0.969,1.236,1.49,1.727,1.945,2.141,2.311,2.452,2.563,2.641,2.683,2.687,2.652,2.575,2.456,2.293,2.086,1.833,1.536,1.193,0.805,0.373,-0.102,-0.619,-1.176,-1.77,-2.399,-3.06,-3.749,-4.463,-5.197,-5.945,-6.705,-7.468,-8.231,-8.988,-9.731,-10.455,-11.154,-11.821,-12.451,-13.038,-13.577,-14.063,-14.491,-14.857,-15.158,-15.392,-15.556,-15.649,-15.671,-15.623,-15.503,-15.316,-15.062,-14.746,-14.369,-13.938,NA
0,6.328,5.704,5.017,4.275,3.49,2.671,1.831,0.981,0.134,-0.699,-1.507,-2.277,-2.999,-3.662,-4.257,-4.775,-5.209,-5.551,-5.797,-5.942,-5.984,-5.921,-5.754,-5.484,-5.115,-4.65,-4.096,-3.46,-2.75,-1.976,-1.148,-0.278,0.622,1.54,2.462,3.376,4.269,5.127,5.94,6.694,7.381,7.989,8.511,8.94,9.27,9.497,9.62,9.638,9.551,9.363,9.077,8.699,8.237,7.698,7.092,6.428,5.718,4.972,4.202,3.419,2.633,1.856,1.097,0.366,-0.329,-0.981,-1.583,-2.131,-2.62,-3.049,-3.416,-3.721,-3.965,-4.151,-4.282,-4.362,-4.396,-4.39,-4.35,-4.282,-4.193,-4.089,-3.976,-3.862,-3.75,-3.648,-3.559,-3.486,-3.434,-3.403,-3.397,-3.415,-3.456,-3.521,-3.607,-3.713,-3.835,-3.97,-4.114,-4.265,NA
0,9.537,9.791,10.072,10.38,10.715,11.076,11.463,11.872,12.303,12.752,13.216,13.694,14.181,14.676,15.176,15.677,16.178,16.676,17.17,17.658,18.139,18.609,19.069,19.516,19.948,20.364,20.76,21.134,21.483,21.803,22.092,22.344,22.557,22.725,22.844,22.911,22.921,22.871,22.757,22.577,22.329,22.012,21.624,21.167,20.641,20.048,19.392,18.675,17.903,17.08,16.212,15.305,14.365,13.4,12.417,11.422,10.422,9.425,8.438,7.466,6.516,5.592,4.701,3.847,3.033,2.262,1.537,0.859,0.231,-0.35,-0.882,-1.367,-1.808,-2.206,-2.565,-2.888,-3.181,-3.448,-3.694,-3.924,-4.143,-4.358,-4.573,-4.794,-5.024,-5.269,-5.532,-5.814,-6.119,-6.446,-6.796,-7.167,-7.557,-7.963,-8.38,-8.804,-9.228,-9.646,-10.051,-10.436,NA
0,-8.729,-9.203,-9.618,-9.973,-10.265,-10.493,-10.656,-10.756,-10.791,-10.764,-10.676,-10.528,-10.324,-10.066,-9.757,-9.4,-8.999,-8.558,-8.08,-7.57,-7.032,-6.469,-5.887,-5.288,-4.679,-4.062,-3.441,-2.821,-2.205,-1.597,-1,-0.418,0.147,0.692,1.216,1.716,2.19,2.639,3.06,3.453,3.819,4.156,4.466,4.749,5.005,5.235,5.44,5.619,5.774,5.905,6.012,6.096,6.156,6.193,6.206,6.195,6.162,6.105,6.025,5.923,5.8,5.656,5.495,5.317,5.125,4.922,4.711,4.496,4.279,4.064,3.854,3.653,3.463,3.286,3.125,2.979,2.849,2.734,2.633,2.541,2.456,2.373,2.286,2.189,2.076,1.939,1.772,1.566,1.316,1.014,0.655,0.234,-0.253,-0.808,-1.433,-2.127,-2.889,-3.715,-4.6,-5.537,NA
0,0.734,0.472,0.188,-0.119,-0.45,-0.808,-1.195,-1.612,-2.061,-2.544,-3.061,-3.614,-4.204,-4.829,-5.49,-6.184,-6.909,-7.662,-8.439,-9.235,-10.045,-10.863,-11.682,-12.495,-13.294,-14.071,-14.819,-15.53,-16.196,-16.809,-17.363,-17.851,-18.267,-18.607,-18.867,-19.043,-19.134,-19.139,-19.059,-18.894,-18.648,-18.324,-17.926,-17.461,-16.935,-16.354,-15.727,-15.061,-14.363,-13.644,-12.911,-12.172,-11.434,-10.705,-9.991,-9.299,-8.634,-8,-7.399,-6.836,-6.311,-5.824,-5.376,-4.965,-4.59,-4.247,-3.933,-3.646,-3.379,-3.13,-2.895,-2.667,-2.445,-2.223,-1.998,-1.768,-1.531,-1.283,-1.025,-0.756,-0.477,-0.187,0.11,0.414,0.721,1.03,1.337,1.639,1.934,2.218,2.489,2.744,2.982,3.2,3.398,3.575,3.731,3.865,3.979,4.073,NA
0,-3.243,-3.148,-3.012,-2.836,-2.619,-2.362,-2.068,-1.738,-1.375,-0.982,-0.562,-0.118,0.344,0.821,1.308,1.8,2.293,2.782,3.263,3.731,4.183,4.614,5.023,5.406,5.762,6.088,6.387,6.655,6.896,7.109,7.296,7.46,7.604,7.729,7.838,7.936,8.023,8.104,8.179,8.25,8.318,8.383,8.445,8.502,8.551,8.591,8.617,8.624,8.609,8.565,8.488,8.372,8.212,8.003,7.74,7.421,7.042,6.602,6.1,5.538,4.917,4.24,3.513,2.741,1.93,1.09,0.229,-0.645,-1.52,-2.388,-3.238,-4.061,-4.846,-5.585,-6.27,-6.894,-7.451,-7.935,-8.344,-8.674,-8.924,-9.094,-9.185,-9.2,-9.141,-9.013,-8.819,-8.566,-8.259,-7.904,-7.507,-7.074,-6.612,-6.126,-5.621,-5.103,-4.576,-4.043,-3.508,-2.973,NA
0,-0.654,-0.944,-1.219,-1.48,-1.725,-1.954,-2.166,-2.362,-2.542,-2.708,-2.86,-3,-3.13,-3.252,-3.369,-3.483,-3.599,-3.718,-3.846,-3.985,-4.14,-4.316,-4.516,-4.744,-5.006,-5.304,-5.642,-6.023,-6.45,-6.924,-7.445,-8.015,-8.631,-9.291,-9.993,-10.731,-11.501,-12.295,-13.107,-13.928,-14.748,-15.558,-16.349,-17.11,-17.83,-18.501,-19.111,-19.653,-20.118,-20.499,-20.79,-20.987,-21.085,-21.083,-20.981,-20.779,-20.479,-20.086,-19.603,-19.038,-18.397,-17.689,-16.921,-16.103,-15.244,-14.355,-13.444,-12.521,-11.595,-10.675,-9.769,-8.884,-8.027,-7.203,-6.417,-5.673,-4.974,-4.323,-3.719,-3.164,-2.658,-2.199,-1.786,-1.417,-1.09,-0.801,-0.55,-0.331,-0.143,0.016,0.151,0.262,0.352,0.424,0.477,0.515,0.537,0.545,0.539,0.518,NA
0,-14.205,-13.047,-11.865,-10.671,-9.475,-8.288,-7.12,-5.98,-4.876,-3.816,-2.805,-1.847,-0.946,-0.101,0.686,1.417,2.096,2.728,3.316,3.869,4.391,4.891,5.376,5.852,6.326,6.804,7.291,7.791,8.305,8.837,9.385,9.949,10.526,11.112,11.703,12.293,12.876,13.444,13.991,14.51,14.995,15.437,15.833,16.176,16.464,16.693,16.861,16.968,17.015,17.002,16.934,16.813,16.644,16.433,16.184,15.903,15.598,15.272,14.933,14.585,14.233,13.881,13.533,13.191,12.858,12.534,12.22,11.915,11.621,11.333,11.052,10.775,10.499,10.223,9.946,9.663,9.375,9.08,8.777,8.466,8.147,7.822,7.492,7.159,6.825,6.495,6.173,5.861,5.566,5.291,5.041,4.821,4.634,4.486,4.378,4.314,4.294,4.321,4.393,4.508,NA
0,-11.599,-11.744,-11.896,-12.058,-12.229,-12.411,-12.605,-12.812,-13.031,-13.263,-13.508,-13.765,-14.033,-14.311,-14.598,-14.891,-15.189,-15.489,-15.789,-16.087,-16.378,-16.661,-16.931,-17.186,-17.422,-17.635,-17.821,-17.977,-18.099,-18.184,-18.228,-18.227,-18.179,-18.08,-17.929,-17.723,-17.46,-17.141,-16.763,-16.329,-15.838,-15.292,-14.695,-14.05,-13.36,-12.631,-11.869,-11.079,-10.269,-9.446,-8.619,-7.795,-6.983,-6.19,-5.426,-4.697,-4.012,-3.377,-2.797,-2.279,-1.825,-1.44,-1.125,-0.881,-0.708,-0.604,-0.566,-0.591,-0.675,-0.811,-0.994,-1.217,-1.472,-1.753,-2.051,-2.359,-2.67,-2.975,-3.269,-3.545,-3.797,-4.021,-4.211,-4.365,-4.479,-4.551,-4.579,-4.564,-4.504,-4.4,-4.254,-4.067,-3.841,-3.579,-3.282,-2.954,-2.598,-2.218,-1.817,-1.399,NA
